,Name,Location,Phone_1,Phone_2,Website,Register_Capital
718,บริษัท ทานตะวันอุตสาหกรรม จำกัด (มหาชน),123 ถนนวิภาวดีรังสิต เขตจตุจักร กทม.,0-2273-8333,0-2617-6868-70,http://www.thantawan.com,"89,999,686.00 บาท"
719,บริษัท ทุ่งคาฮาเบอร์ จำกัด (มหาชน) (บริษัทจดทะเบียนที่เข้าข่ายอาจถูกเพิกถอน),245 ถนนนวมินทร์ แขวงนวลจันทร์ เขตบึงกุ่ม กทม.,0-2915-5656,-,http://www.tongkahharbour.com,"1,464,388,506.96 บาท"
720,บริษัท ไทยมุ้ย คอร์ปอเรชั่น จำกัด (มหาชน),759 ถนนเจริญกรุง แขวงตลาดน้อย เขตสัมพันธวงศ์ กทม.,0-2235-2940-9,"0-2236-8336, 0-2639-4022",http://www.thaimui.co.th,"170,000,000.00 บาท"
721,บริษัท ไทยรับประกันภัยต่อ จำกัด (มหาชน),48/22-24 ซอยรัชดาภิเษก 20 ถนนรัชดาภิเษก แขวงสามเสนนอก เขตห้วยขวาง กทม.,"0-2660-6111, 0-2666-8088","0-2660-6100, 0-2666-8080",http://www.thaire.co.th,"3,709,194,572.16 บาท"
722,บริษัท ไทยรีประกันชีวิต จำกัด (มหาชน),เลขที่ 48/15 ซอยรัชดาภิเษก 20 ถนนรัชดาภิเษก แขวงสามเสนนอก เขตห้วยขวาง กทม.,0-2666-9000,0-2277-6227,http://www.thairelife.co.th,"600,000,000.00 บาท"
723,บริษัท เงินติดล้อ จำกัด (มหาชน),428 อาคารอารีย์ ฮิลล์ ชั้น 11 ถนนพหลโยธิน แขวงสามเสนใน เขตพญาไท กทม.,08-8088-0880,-,http://www.ngerntidlor.com/th/home.html,"9,240,261,592.60 บาท"
724,กองทุนรวมอสังหาริมทรัพย์ไทยอินดัสเตรียล 1,"เลขที่ 989 อาคารสยามพิวรรธน์ทาวเวอร์ ชั้น 9, 24 ถนนพระราม 1 เขตปทุมวัน กทม.",0-2659-8888,0-2659-8860-1,-,"872,100,000.00 บาท"
725,บริษัท ไทย อิงเกอร์ โฮลดิ้ง จำกัด (มหาชน),88 หมู่ที่ 4 ตำบลบางสีทอง อำเภอบางกรวย นนทบุรี,0-2886-7608,0-2886-7609,http://www.thaienger.com,"230,000,000.00 บาท"
726,บริษัท ทิปโก้ฟูดส์ จำกัด (มหาชน),118/1 ถนนพระราม 6 แขวงพญาไท เขตพญาไท กทม.,0-273-6200,"0-2271-4304,0-2271-1600",http://www.tipco.net,"500,000,000.00 บาท"
727,บริษัท ทิพย กรุ๊ป โฮลดิ้งส์ จำกัด (มหาชน),เลขที่ 1115 ถนนพระราม 3 แขวงช่องนนทรี เขตยานนาวา กทม.,0-2239-2200,0-2239-2049,http://www.dhipayagroup.co.th,"600,010,000.00 บาท"
728,บริษัท ทิสโก้ไฟแนนเชียลกรุ๊ป จำกัด (มหาชน),48/49 อาคารทิสโก้ทาวเวอร์ ชั้น 21 ถนนสาทรเหนือ แขวงสีลม เขตบางรัก กทม.,0-2633-6888,0-2633-6880,http://www.tisco.co.th,"8,006,934,360.00 บาท"
729,บริษัท ร่มโพธิ์ พร็อพเพอร์ตี้ จำกัด (มหาชน),เลขที่ 444 - 444/1 ถนนประชาอุทิศ แขวงห้วยขวาง เขตห้วยขวาง กทม.,0-2103-6444,0-2103-2444,http://www.rhombho.co.th,"362,812,746.50 บาท"
730,บริษัท ฐิติกร จำกัด (มหาชน),69 ถนนรามคำแหง แขวงหัวหมาก เขตบางกะปิ กทม.,0-2310-7000,0-2318-3339,http://www.tk.co.th,"500,000,000.00 บาท"
731,บริษัท เทิร์นคีย์ คอมมูนิเคชั่น เซอร์วิส จำกัด (มหาชน),44/44 ซอยวิภาวดีรังสิต 60 แยก 18-1-2 แขวงตลาดบางเขน เขตหลักสี่ กทม.,0-2401-8222,0-2940-9868,http://www.tkc-services.com,"300,000,000.00 บาท"
732,บริษัท เถ้าแก่น้อย ฟู๊ดแอนด์มาร์เก็ตติ้ง จำกัด (มหาชน),เลขที่ 337 ถนนบอนด์สตรีท ตำบลบางพูด อำเภอปากเกร็ด นนทบุรี,0-2984-0666,0-2984-0118,http://www.taokaenoi.co.th,"345,000,000.00 บาท"
733,บริษัท ที.เค.เอส. เทคโนโลยี จำกัด (มหาชน),30/88 หมู่ 1 ถนนเจษฎาวิถี ตำบลโคกขาม อำเภอเมือง สมุทรสาคร,0-2784-5888 (50 คู่สาย),"0-2784-5858, 0-2784-5860",http://www.tks.co.th,"508,449,467.00 บาท"
734,บริษัท ที.กรุงไทยอุตสาหกรรม จำกัด (มหาชน),23 ซอยจันทน์ 43 แยก 21 แขวงทุ่งวัดดอน เขตสาทร กทม.,"0-2211-2762, 0-2211-3732, 0-2212-4719",0-2212-4864,http://www.tkrungthai.com,"350,780,000.00 บาท"
735,กองทุนรวมอสังหาริมทรัพย์ ไทยแลนด์ โฮสพีทาลิตี้,"เลขที่ 989 อาคารสยามพิวรรธน์ทาวเวอร์ ชั้น 9, 24 ถนนพระราม 1 เขตปทุมวัน กทม.",0-2659-8888,0-2659-8860-1,http://www.one-asset.com,"1,720,000,000.00 บาท"
736,บริษัท ไทยประกันชีวิต จำกัด (มหาชน),เลขที่ 123 อาคารไทยประกันชีวิต ถนนรัชดาภิเษก แขวงดินแดง เขตดินแดง กทม.,0-2247-0247,0-2246-9946,http://www.thailife.com,"11,600,000,000.00 บาท"
737,บริษัท เทคโนเมดิคัล จำกัด (มหาชน),เลขที่ 29 ซอยลาดพร้าว 92 แขวงพลับพลา เขตวังทองหลาง กทม.,"0-2933-6112, 0-2933-6119",0-2933-9763,http://www.technomedical.co.th,"205,333,324.50 บาท"
738,บริษัท ที.เอ็ม.ซี. อุตสาหกรรม จำกัด (มหาชน),125/10 หมู่5 ต.บ้านสวน อ.เมือง ชลบุรี,0-3827-1933,0-3827-1931,http://www.tmc.co.th,"543,750,000.00 บาท"
739,บริษัท อุตสาหกรรมถังโลหะไทย จำกัด (มหาชน),"อาคารเลครัชดา ออฟฟิศ คอมเพล็กซ์ ชั้น 35, 193/142 ถนนรัชดาภิเษก แขวงคลองเตย เขตคลองเตย กทม.",0-2264-0817-9,0-2264-0820,http://www.thaimetaldrum.com,"150,000,000.00 บาท"
740,บริษัท ธีระมงคล อุตสาหกรรม จำกัด (มหาชน),46/67 - 69 ซอยมั่งมีทรัพย์ หมู่ที่ 3 ถนนเลียบคลองสี่วาพาสวัสดิ์ ตำบลคอกกระบือ อำเภอเมือง สมุทรสาคร,0-3485-4629,0-3485-4630,http://www.thaiballast.com,"167,860,222.50 บาท"
741,บริษัท ที เอส ฟลาวมิลล์ จำกัด (มหาชน),90/9 หมู่ 1 ถ.ปู่เจ้าสมิงพราย ต.สำโรงกลาง อ.พระประแดง สมุทรปราการ,0-2017-9999,0-2017-9999 ต่อ 111 หรือ 222,http://www.tmill.co.th,"399,000,000.00 บาท"
742,บริษัท ทีเอ็มที สตีล จำกัด (มหาชน),"อาคารบางกอกซิตี้ทาวเวอร์ ชั้น 22, 179 ถนนสาทรใต้ แขวงทุ่งมหาเมฆ เขตสาทร กทม.",0-2685-4000,0-2670-9090-2,http://www.tmtsteel.co.th,"870,758,034.00 บาท"
743,บริษัท ไทยมิตซูวา จำกัด (มหาชน),31 หมู่ที่ 2 ถนนลาดหลุมแก้ว อำเภอเมือง ปทุมธานี,"0-2581-5558-60, 0-2581-2157-61","0-2581-6160, 0-2581-3796",http://www.thaimitsuwa.com,"199,500,000.00 บาท"
744,บริษัท ไทย เอ็น ดี ที จำกัด (มหาชน),19 ซอยสวนสน 8 ถนนรามคำแหง แขวงหัวหมาก เขตบางกะปิ กทม.,0-2735-0801,0-2735-1941,http://www.tndt.co.th,"502,199,039.50 บาท"
745,บริษัท โรงพยาบาลไทยนครินทร์ จำกัด (มหาชน),เลขที่ 345 ถนนเทพรัตน แขวงบางนาเหนือ เขตบางนา กทม.,"0-2340-6488, 0-2340-6499, 0-2340-7777",0-2340-6431,http://www.thainakarin.co.th,"180,000,000.00 บาท"
746,บริษัท ทรีนีตี้ วัฒนา จำกัด (มหาชน),"อาคารบางกอกซิตี้ทาวเวอร์ ชั้น 26, 179/111 ถนนสาทรใต้ แขวงทุ่งมหาเมฆ เขตสาทร กทม.",0-2801-9100,0-2343-9690,http://www.trinitythai.com,"1,631,215,955.00 บาท"
747,บริษัท ธนูลักษณ์ จำกัด (มหาชน),129/1 ถนนช่องนนทรี แขวงช่องนนทรี เขตยานนาวา กทม.,"0-2295-0911-9, 0-2295-4171-80, 0-2681-3441-50","0-2294-5101, 0-2294-5918",http://www.thanulux.com,"120,000,000.00 บาท"
748,บริษัท ธนพิริยะ จำกัด (มหาชน),เลขที่ 329 หมู่ 8 ตำบลบ้านดู่ อำเภอเมืองเชียงราย เชียงราย,0-5377-6144,-,http://www.thanapiriya.co.th,"200,000,000.00 บาท"
749,บริษัท ไทยนามพลาสติกส์ จำกัด (มหาชน),40 หมู่ 7 ถนนเพชรเกษม กม.23 ตำบลอ้อมน้อย อำเภอกระทุ่มแบน สมุทรสาคร,"0-2810-3000, 0-2420-9968-74","0-2810-3933, 0-2420-1827, 0-2420-9967",http://www.thainam.com,"340,817,945.00 บาท"
750,กองทุนรวมอสังหาริมทรัพย์และสิทธิการเช่าตรีนิตี้,44 อาคารซีไอเอ็มบี ไทย ชั้น 16 ถนนหลังสวน แขวงลุมพินี เขตปทุมวัน กทม.,0-2686-9500,0-2657-3167,http://www.cimb-principal.co.th,"2,199,771,360.00 บาท"
751,บริษัท ไทยนิปปอนรับเบอร์อินดัสตรี้ จำกัด (มหาชน),เลขที่ 1 ถนนเจริญราษฎร์ แขวงทุ่งวัดดอน เขตสาทร กทม.,0-2210-8888,0-2210-8821,http://www.tnrcondom.com,"300,000,000.00 บาท"
752,บริษัท ทีโอเอ เพ้นท์ (ประเทศไทย) จำกัด (มหาชน),31/2 หมู่ 3 ถนนบางนา-ตราด ตำบลบางเสาธง อำเภอบางเสาธง สมุทรปราการ,0-2335-5555,0-2312-8919,http://www.toagroup.com,"2,029,000,000.00 บาท"
753,บริษัท ไทยออพติคอล กรุ๊ป จำกัด (มหาชน),15/5 หมู่ 6 ถนนบางบัวทอง-สุพรรณบุรี ตำบลละหาร อำเภอบางบัวทอง นนทบุรี,0-2440-0506-7,0-2862-0705,http://www.thaiopticalgroup.com,"475,000,000.00 บาท"
754,บริษัท ไทยออยล์ จำกัด (มหาชน),เลขที่ 555/1 ศูนย์เอนเนอร์ยี่ คอมเพล็กซ์ อาคารเอ ชั้น 11 ถนนวิภาวดีรังสิต แขวงจตุจักร เขตจตุจักร กทม.,"0-2797-2999, 0-2299-0000",0-2797-2970,http://www.thaioilgroup.com,"23,151,478,730.00 บาท"
755,บริษัท ไทย โอ.พี.พี. จำกัด (มหาชน),1741 ถนนจันทน์ แขวงทุ่งมหาเมฆ เขตสาทร กทม.,"0-2678-1051-5, 0-2285-4940","0-2285-4991, 0-2285-4942",http://www.topp.co.th,"60,000,000.00 บาท"
756,บริษัท ไทยโพลีอะคริลิค จำกัด (มหาชน),60-61 หมู่ 9 ถนนพุทธมณฑลสาย 4 ตำบลกระทุ่มล้ม อำเภอสามพราน นครปฐม,"0-2429-2020, 0-2429-2487-8, 0-2889-8720-5","0-2429-2541, 0-2429-2534, 0-2888-5951",http://www.thaipolyacrylic.com,"121,500,000.00 บาท"
